f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,class
3.69003,6.27119,1.32709,4.94428,6.80485,4.24721,0.864159,3.5312,2.35851,4.33127,B
0.94523,6.08095,3.16263,4.7318,5.70553,7.26411,9.53362,7.00531,2.73236,7.23519,NB
1.36331,11.1495,1.35279,3.20388,6.06715,4.59806,1.00702,4.75447,2.74699,2.10299,NB
7.18011,1.33164,4.96329,1.92662,3.52136,1.74505,0.432079,2.08773,1.67745,2.63098,B
6.50754,3.79595,3.15345,10.748,4.23334,6.10767,9.33501,5.78611,2.91766,4.73621,NB
5.18059,1.3229,7.5514,1.69027,2.68562,1.80968,0.752655,2.45471,2.82826,2.89721,B
3.88998,4.7515,2.04846,1.48018,4.76854,4.03254,0.951272,3.33547,2.00091,1.97547,NB
0.781632,1.37538,0.765419,0.768739,0.936993,0.927922,0.344967,0.913381,4.13349,1.04031,NB
7.48913,14.3769,3.39758,4.38325,3.10349,10.588,32.1899,15.2339,3.81815,3.81223,B
3.90816,4.79304,2.51836,6.9091,4.75086,8.31206,13.5199,6.77696,2.18296,5.95326,B
27.9752,9.24716,5.88473,9.96257,12.2693,9.54929,11.7533,12.3388,1.88063,11.6358,B
6.3803,2.13632,3.42695,2.04838,1.9672,3.05383,5.02815,3.32732,2.2171,2.80772,B
5.12605,1.87611,3.13326,9.07208,3.21599,1.95972,0.57146,2.21413,1.6807,4.33574,B
1.89046,0.424202,1.79332,0.923919,0.559303,0.579374,0.341482,0.937847,2.94692,1.82781,B
17.9957,2.96504,12.6799,2.27518,5.04658,5.54214,6.15365,4.67292,3.90105,3.44533,B
2.59938,0.826538,2.12188,2.31577,1.59433,1.68965,0.616759,1.53725,1.54417,2.1634,B
4.23536,0.988346,15.0239,1.9123,2.49115,2.21824,1.47743,2.12035,4.22776,3.33123,NB
0.963407,0.177115,0.660793,0.596847,0.282866,0.360089,0.21604,0.485234,5.43871,1.20586,NB
22.4856,17.143,2.04112,14.2742,10.405,14.0989,26.4997,19.1443,2.13745,7.17926,B
15.469,13.2902,6.00771,8.4991,5.94179,13.1848,27.9144,15.6865,2.73886,5.4208,B
18.4865,25.463,4.12262,11.0417,13.8749,19.8995,25.1129,18.8996,2.76649,8.28892,NB
11.4336,12.0919,2.16593,18.242,5.42427,10.5742,23.2556,14.3939,2.73886,9.95118,B
5.45325,1.41473,6.55837,2.58793,2.08292,1.76121,0.766593,2.28753,3.56296,3.32899,B
1.58144,1.5678,4.05103,1.39185,2.73705,1.91817,0.60979,1.70851,6.05963,1.8994,NB
2.69027,5.67862,3.00845,8.52775,6.0559,5.06433,5.93412,5.623,2.55844,6.02261,B
1.94499,4.92643,1.33076,16.7117,6.35323,3.17155,0.665542,3.20091,1.79773,5.45883,NB
0.890697,1.09986,1.9677,6.48654,2.11667,1.52576,0.435564,1.32522,1.35074,3.23055,B
15.1782,14.6044,5.51946,18.0224,10.0305,13.1271,20.928,16.2492,2.57144,9.76996,B
14.1239,26.4601,2.13289,18.5428,9.09028,20.5482,31.3955,23.0262,2.20572,12.4144,B
0.708922,0.209914,0.851689,0.728154,0.323046,0.475502,0.212555,0.436303,5.83857,1.27298,B
2.12677,0.314871,5.00918,0.699505,0.866276,1.23492,1.04187,0.946002,1.70671,1.98218,B
2.54485,0.349857,6.17842,1.03135,0.586625,0.623231,0.320575,0.909303,2.45604,2.79206,NB
2.09041,1.49564,1.42988,13.8779,3.16295,1.5096,0.620243,2.79315,1.72134,7.89741,B
5.72591,3.96869,2.12555,2.65955,3.67404,4.92353,9.79148,4.91758,2.34226,4.03595,NB
8.8888,6.1881,7.45962,7.3078,6.77592,9.22382,14.283,9.99418,3.47031,6.15013,B
0.708922,0.216474,2.07599,0.675631,0.343939,0.570141,0.271792,0.733967,3.89292,1.88151,NB
1.76322,3.35644,2.0246,3.53334,5.3182,4.93738,1.31715,3.37217,2.90791,7.33139,NB
1.09065,1.78646,0.983848,3.26117,2.44454,1.51653,0.390265,1.22736,2.68685,3.10751,NB
4.47166,2.37466,1.7511,9.6546,4.00512,2.43291,0.770077,2.4751,5.84345,4.58184,B
0.109065,1.98763,4.34288,4.14212,2.6583,2.38213,2.04889,2.44248,3.1566,2.91958,B
10.3793,5.53212,2.25037,13.0375,6.39341,5.3898,5.76338,6.38551,1.9359,12.0519,B
1.2906,4.68809,1.35463,3.10838,5.20569,6.75398,6.70769,5.03991,2.22685,3.30662,NB
10.2158,0.467934,5.00367,0.950181,1.38218,1.38265,0.578429,1.67589,2.18946,2.42068,NB
14.7238,16.4083,2.78267,15.8236,11.9736,14.9599,20.2833,15.503,2.27399,8.37617,B
2.56303,9.53579,1.06278,29.6394,5.93375,7.26411,12.5756,9.13381,1.38162,13.5665,NB
9.76131,2.29812,9.17401,3.18716,5.55285,3.97714,4.39049,4.42827,4.0766,7.02713,NB
8.41618,0.548838,1.90896,0.802163,0.932171,0.828667,0.372843,1.02348,3.47031,1.82334,B
3.21742,0.273326,1.83187,0.570586,0.470907,0.625539,0.219524,0.668725,2.4089,1.57501,NB
17.1414,14.9608,3.89868,11.1539,16.1892,10.7473,10.9344,13.0361,2.68197,7.21953,B
0.781632,0.314871,2.49633,0.53,0.678235,0.701712,0.320575,0.795131,1.01102,1.59514,B
2.1813,3.31271,3.59398,2.77892,2.76276,5.48443,9.05973,4.78302,2.51293,4.32903,B
11.6336,9.81568,4.52093,10.144,6.17644,11.8714,22.2765,12.5141,2.68197,6.3224,B
2.59938,2.04666,5.30654,6.84226,3.92958,2.21824,0.57146,2.47102,2.71936,4.42523,NB
1.6178,1.99419,3.18649,7.62532,3.34617,1.94125,0.648119,2.18559,2.48854,4.71383,NB
2.94475,0.795925,2.5257,0.878559,1.90934,1.7866,0.439049,1.36192,1.70671,1.86585,NB
1.32696,2.18223,1.6116,4.83685,4.14816,3.03075,0.738717,2.45471,2.88027,2.933,NB
4.199,0.203354,1.13436,0.546712,0.29733,0.43857,0.250885,0.579018,2.95992,1.50565,B
4.32624,2.12101,4.46036,2.71207,2.83348,3.22003,3.58208,3.00111,2.75024,3.57285,B
3.43555,2.61956,0.934288,6.01622,5.26837,3.72785,0.665542,2.79315,1.3036,5.14114,B
8.67067,5.29159,6.76763,7.53699,7.24361,6.82784,9.23047,7.11948,2.76487,6.35596,NB
14.5238,9.26684,7.30727,9.75726,7.05718,11.4536,17.9069,11.0625,2.56169,7.01594,B
1.19971,3.61446,1.43355,5.39789,2.7483,3.34467,4.88877,3.32324,3.28176,3.18357,B
4.10811,2.24127,3.75734,4.08482,3.58082,3.21079,2.30675,2.62597,1.8595,3.07171,B
10.5611,13.9068,5.53047,17.607,7.99739,9.40848,13.4816,13.8761,2.92741,11.4859,B
3.74456,4.00805,3.73532,2.91739,4.49692,4.22874,4.25459,2.93995,1.83349,2.18129,NB
2.65391,0.419829,2.00991,0.642208,0.779488,0.680938,0.289214,1.07241,1.7701,1.64884,B
11.4882,4.32948,6.27203,11.4451,5.99,2.84147,0.766593,3.28246,2.71773,6.85933,B
3.94452,1.92859,2.34582,6.9664,2.88491,3.36776,5.36963,3.27431,1.78961,3.96884,B
6.50754,0.295192,1.98972,0.744865,0.684664,1.23492,0.585398,0.84814,3.00868,1.87703,B
22.0493,8.43593,1.69971,16.9146,8.179,9.16381,13.2028,10.2388,2.12932,15.1415,NB
8.28894,8.2129,4.2713,14.2145,6.4802,9.4685,18.4366,11.8291,2.67872,6.60205,B
2.07223,1.55905,0.848018,5.49816,3.33974,3.02383,0.777046,1.72074,1.30035,8.34933,B
1.50873,4.12613,1.92915,9.17951,4.35388,4.86582,8.9552,4.50574,3.20049,8.55291,NB
0.636212,0.7347,1.39684,1.44198,0.842168,0.697096,0.372843,0.913381,9.33164,1.88598,NB
2.38125,4.0977,0.833334,6.51757,2.87848,3.8825,7.63457,4.79933,1.2077,2.94195,B
1.8541,0.815605,2.51285,0.730541,1.30986,1.18414,0.421626,1.15804,1.46289,1.53921,NB
9.54319,1.50657,4.82563,1.96005,2.34971,2.93149,5.11875,2.71976,4.35617,2.7406,B
2.92658,1.44972,1.98789,1.06478,2.50561,3.7417,1.51228,2.53219,1.52629,1.68239,NB
1.43602,1.88486,1.3326,2.71207,4.19477,3.1554,0.801438,1.83084,1.87901,5.1143,NB
0.58168,0.268953,1.04442,0.455991,0.334296,0.394713,0.174226,0.546398,2.00579,1.28193,B
11.8517,1.57436,5.73972,1.22951,3.42171,2.73298,0.933849,2.43432,2.46904,2.55939,B
0.58168,0.249273,0.809472,0.663694,0.356797,0.394713,0.240431,0.501544,5.59475,1.2864,NB
6.78021,4.07146,4.66961,12.7916,5.28445,5.15666,6.39756,5.25194,3.25738,6.36714,B
1.78139,5.28284,3.97577,5.4337,2.12471,6.23924,15.2796,9.01556,2.23173,3.65563,B
1.87228,3.96432,3.84361,13.1999,2.94116,4.83812,8.42903,4.96243,1.7636,9.25988,B
7.07105,1.85206,3.56278,4.54559,3.14527,2.87379,0.790984,2.29976,2.77462,3.21266,B
0,0.774059,4.58884,0.625496,0.75538,0.641697,0.205586,0.725812,1.9359,1.65107,NB
1.07247,3.53574,2.23752,5.11379,2.20507,3.28466,6.35227,4.32633,1.91151,3.32004,B
16.0689,11.5693,5.47174,7.25289,9.9003,18.1799,27.2593,14.1859,3.31264,6.19264,NB
0.29084,0.526972,4.14097,1.14833,0.879134,0.916381,0.459956,1.2559,3.80352,2.49451,NB
1.05429,4.74056,5.47724,4.7509,4.95658,5.23053,7.31399,5.6597,2.66409,4.83912,NB
7.271,22.4674,1.59508,14.193,29.6414,12.9609,3.22317,14.9811,1.92614,15.636,NB
3.32648,0.586011,5.55066,0.950181,1.2954,1.83045,0.822345,1.4924,2.50155,2.13208,NB
1.50873,0.229594,4.32636,0.783063,0.62359,0.620923,0.261338,0.96639,2.64784,2.43634,NB
4.63526,1.79083,3.38473,4.23284,5.4307,2.63142,0.672511,3.03373,2.3325,5.75191,NB
0.29084,0.137756,0.882893,0.606397,0.28608,0.489352,0.310122,0.497466,3.56621,1.22824,B
4.199,6.92499,2.01909,9.71428,9.86334,5.63678,2.62732,6.19794,2.87377,5.53042,NB
3.59914,2.72233,10.5121,3.07018,5.25391,11.5621,17.7884,6.12862,15.8952,4.159,B
19.6317,14.1801,8.62519,4.96338,7.47183,11.2043,12.5686,10.8953,2.94042,6.05841,B
2.19948,0.343297,3.77019,0.644595,0.686271,1.12412,0.543584,0.946002,1.55879,1.96205,NB
0,0.0459188,0.220264,0.186216,0.0530373,0.117721,0.0627212,0.0570863,0.549398,0.221485,NB
4.21718,0.658169,4.03451,1.08387,1.74862,1.55808,0.473894,1.40677,1.7506,2.06496,NB
0.07271,0.472307,0.97467,1.19131,0.589839,0.549367,0.386781,0.656493,8.52217,1.55487,NB
0.708922,0.216474,0.519457,0.561036,0.287687,0.436262,0.219524,0.460768,4.47158,0.986616,NB
7.271,2.7595,3.43245,1.08865,3.18224,2.48831,0.599336,2.15297,2.27074,1.91059,NB
1.74504,0.299565,2.8359,0.501352,1.03825,1.10797,0.358905,0.795131,0.957383,1.46986,NB
4.58073,4.25076,2.75698,3.96068,4.36353,4.64653,5.53689,4.63622,4.22939,3.10303,NB
7.59819,7.86741,1.64648,1.6664,6.57181,11.4074,12.9484,8.02063,2.10332,2.93971,NB
1.99952,6.27338,7.24487,2.17252,6.54609,4.29799,1.06975,3.96342,3.55483,3.08513,NB
0,10.2202,2.92034,5.50054,8.65312,7.9612,2.92699,6.42629,3.13872,4.29995,B
1.127,0.341111,1.7456,0.857073,0.740915,0.768652,0.337998,0.774743,3.53045,1.50565,NB
0.690745,0.177115,1.31241,0.498964,0.432335,0.609382,0.268307,0.52601,2.75674,1.14322,NB
4.16265,1.03208,2.77717,3.47843,1.94149,3.60782,4.95149,2.68306,7.01539,2.70481,B
9.2887,3.88123,3.66924,4.55752,3.53743,5.06433,8.18512,5.04806,1.97978,8.33367,B
1.83593,1.93733,1.27753,3.00572,2.75794,1.93663,0.498285,2.03472,1.71159,3.72722,NB
11.0337,0.916188,17.4468,2.26086,2.02828,1.20261,0.773562,2.18151,3.97582,4.21717,NB
2.09041,7.35356,2.04112,10.3565,4.59978,8.8268,12.9624,8.61188,2.04805,5.7452,B
4.12629,0.658169,13.0286,1.85023,1.68594,1.02949,0.599336,1.54541,3.246,4.12097,NB
0.87252,0.205541,1.67768,0.732928,0.364833,0.551675,0.275276,0.468923,5.70203,1.75398,NB
2.39943,6.58387,1.89427,7.72081,5.5191,5.93224,8.17815,6.03076,2.16508,4.56394,B
4.7625,0.500733,2.33664,1.79293,0.945029,0.800968,0.303153,1.22736,0.994768,2.14774,NB
0.618035,0.577264,1.05543,1.52315,0.687878,0.586299,0.358905,0.782898,8.14344,1.82781,NB
1.38149,5.54961,2.55323,4.00126,5.18962,6.86478,10.8333,5.8962,2.79088,6.36043,NB
2.99929,9.24498,4.54295,4.56707,5.81964,9.73395,10.5581,9.25614,2.3325,4.36483,NB
10.7611,6.7916,8.70412,4.71032,5.65089,11.5205,16.6455,9.01964,2.56982,5.39171,B
18.0139,25.7845,2.25771,23.5229,16.7469,15.036,21.6771,19.9109,2.02692,8.11889,B
4.99881,0.487613,5.17989,1.04568,1.08164,1.62271,0.85719,1.27629,2.31462,2.0314,NB
5.10788,6.6932,4.07306,4.32117,4.15298,6.65934,12.708,7.59248,3.04119,5.11653,NB
1.76322,0.828724,3.10573,0.771127,1.09128,1.16567,0.348451,0.925614,2.02692,1.74727,NB
7.96174,2.97379,1.26469,8.34631,3.70618,2.40983,0.815376,2.81762,3.19724,5.13443,B
6.2167,5.75952,2.45595,5.99951,3.70458,9.08994,18.0463,9.85962,1.71159,4.10978,B
3.43555,0.725954,2.46329,0.880946,1.48505,1.44497,0.397234,1.19066,5.07136,1.68911,NB
1.41784,2.66547,3.77386,2.96036,2.64865,4.92122,8.96565,4.4405,2.17158,3.48336,NB
5.18059,3.06125,2.30176,5.16631,5.37766,4.20335,0.940818,2.36908,1.76197,6.49914,NB
11.4155,11.3135,5.70485,9.85275,8.20954,7.60111,9.2235,9.66797,3.27363,6.04722,B
1.127,0.216474,1.49413,0.716217,0.339117,0.443187,0.233462,0.579018,4.42119,1.6108,NB
1.50873,2.53209,2.22284,3.96545,4.14334,4.39955,2.89911,3.39664,2.00091,2.84128,NB
5.30783,9.14439,1.77496,11.4117,4.22531,8.33283,15.0461,9.65982,2.63158,4.53933,B
11.5609,5.41623,19.1263,3.28982,4.43103,5.36902,8.75658,7.27851,4.44395,6.29555,NB
22.6128,3.83094,16.9934,5.35491,5.02247,5.27669,9.38728,7.05831,3.43617,7.21058,B
11.979,12.6801,2.1953,15.9716,7.32558,10.7519,14.6593,11.3316,2.48204,5.94878,B
0.490792,0.0896509,0.440529,0.458379,0.175184,0.337007,0.142865,0.293587,4.46508,0.789741,NB
1.16336,0.758753,1.8337,0.709054,1.15557,1.11489,0.376327,0.913381,2.91766,1.56158,NB
8.92515,4.11738,4.20522,6.25973,2.89777,5.49598,9.50226,6.21018,2.63158,5.34249,B
2.92658,1.24855,5.3873,2.25847,3.02956,2.02896,0.759624,2.10404,2.07731,3.29096,NB
6.14399,2.82072,1.78781,2.49243,6.62002,4.19181,1.07323,3.56789,1.67908,7.66026,B
0.181775,5.83824,2.69457,11.4237,5.33588,4.15026,8.41161,6.6791,2.85264,4.9644,B
0.381727,7.04088,13.2911,3.43545,4.0903,10.6711,12.5512,9.61497,13.1823,4.32008,NB
6.3803,4.72963,4.04002,3.18239,3.32367,8.07661,12.6801,7.37637,2.11307,5.18589,B
4.38078,3.27991,1.87225,6.14036,4.93729,3.98637,1.95481,3.61275,2.01229,4.18809,NB
29.0658,19.1897,15.4369,6.24302,8.65312,14.6067,25.8237,18.1208,3.15497,6.96448,B
2.16312,7.66187,6.5547,4.0132,4.65443,8.9376,18.0289,10.6629,3.70112,11.7007,NB
7.23464,18.7436,2.07966,5.11617,9.34903,10.775,8.99004,11.874,4.86493,3.60417,B
1.50873,2.46868,3.97027,3.08928,4.04691,3.99791,5.93761,4.09798,2.32438,4.79437,NB
4.32624,10.2924,1.8337,13.0781,6.91092,6.95249,10.7915,8.35499,3.32077,6.10315,B
7.74361,3.40017,2.39354,5.73451,5.9675,6.27848,7.07356,5.59446,1.35561,6.0942,NB
2.70845,8.54963,1.31057,12.6126,4.73961,9.58853,18.3494,10.8872,1.80911,7.20834,B
4.61708,0.207728,2.81755,0.642208,0.54966,0.563216,0.289214,0.876683,1.97003,2.15221,NB
2.1813,3.88779,2.08517,1.33694,5.37445,3.23157,0.547068,2.70344,1.89038,1.85019,NB
14.7783,1.26823,4.64758,5.03978,2.43811,1.26955,0.588883,2.68306,2.65434,3.20147,B
1.47238,3.89872,3.13693,4.71271,2.98777,5.94609,10.0563,4.98282,1.78961,3.59298,B
2.1813,4.06928,6.11417,11.8414,4.8055,4.75502,6.91327,5.40689,3.23137,5.20602,B
16.178,30.5688,2.52019,13.3001,17.1793,20.7397,33.4409,26.9121,2.65434,11.025,NB
10.5248,1.84768,6.94384,4.24478,2.96045,1.87893,0.616759,2.63413,1.76035,4.13663,B
1.14518,0.583824,3.19934,0.988379,1.45933,1.13105,0.411172,1.25998,3.60847,1.89717,NB
5.92586,0.669102,5.20742,0.890496,1.92059,1.74043,0.627212,1.58618,2.01229,2.07391,B
3.072,3.29084,2.91483,2.14865,2.26293,3.92636,6.02472,3.49858,2.39427,2.47437,B
4.27171,4.64435,1.89427,4.83685,3.12599,3.83864,5.93412,3.71061,1.2841,2.70481,B
8.79791,6.26244,2.55507,5.72973,4.66246,7.58265,12.6627,7.53947,2.41052,6.28437,B
0.690745,0.124637,0.488253,0.465541,0.178398,0.353164,0.21604,0.387371,5.42246,0.997803,NB
16.5415,2.68953,14.5723,5.91356,5.09801,6.43544,8.74961,5.90843,3.24112,5.30222,NB
0.690745,0.279886,0.68282,0.613559,0.343939,0.457036,0.195133,0.411837,4.36592,1.13204,NB
19.2863,0.579451,6.08113,1.35842,2.07167,1.40804,0.637666,1.94501,3.54995,2.82338,B
11.4882,19.697,1.5547,32.5902,12.287,9.42695,13.1819,13.9821,3.64586,11.2823,B
3.41737,2.67641,7.71476,4.23761,2.38186,3.00767,5.65885,3.35994,2.82338,3.99792,B
5.72591,14.4469,1.76028,5.28807,10.8646,14.5121,10.3072,10.3693,2.18134,4.73173,NB
2.45396,2.15599,0.721366,4.49784,3.56154,2.29672,0.484347,1.74521,1.82212,7.2598,NB
12.5061,1.92203,10.3689,2.64523,3.55993,3.83403,3.90614,3.52712,3.07045,4.60421,NB
0.745277,0.507293,0.948973,1.20324,0.540016,0.567833,0.289214,0.701346,7.97114,1.5929,NB
1.76322,3.10061,2.63032,1.23905,2.44454,1.89508,0.428595,1.86346,2.91116,1.79649,NB
11.2882,3.27772,3.05066,3.96068,5.95304,8.98145,9.73921,5.79834,2.02855,6.68483,B
1.70868,5.31564,1.61527,4.4668,6.73896,4.79426,0.979148,4.0042,3.38741,5.08298,NB
1.94499,2.70483,2.90933,2.84815,2.70169,3.97252,7.45686,3.90226,2.00254,2.78311,B
7.59819,6.36521,11.3601,8.30095,5.82125,6.58086,11.7498,8.67304,4.04246,5.52371,NB
16.7597,5.7464,4.61454,6.1332,8.14686,5.9784,5.41145,6.84628,3.03307,4.70265,B
0.490792,0.771872,1.10683,1.49928,0.850204,0.747877,0.404203,0.958235,8.23934,2.07391,NB
0.79981,0.275513,2.06314,0.630271,0.573767,0.729411,0.306637,0.693191,2.11957,1.76517,B
6.12582,3.6079,6.08848,4.46203,3.40403,4.99739,6.48468,4.89719,3.01519,3.75406,B
2.89022,4.9308,2.23936,3.52856,6.35805,7.54571,7.03175,5.54553,2.12932,9.57533,NB
2.59938,1.57654,3.26359,1.91946,2.44936,2.98689,4.39745,2.59743,2.89328,2.68243,B
2.70845,7.36449,2.16593,14.5965,4.60621,7.58495,15.4434,10.8586,1.7766,6.59534,NB
1.56326,4.74931,1.60793,6.18095,3.06009,4.73194,8.39419,5.92882,2.08706,3.79657,NB
3.34466,4.0168,1.19126,18.1776,7.72416,4.51035,0.902489,3.42926,2.00579,11.3517,B
2.14494,0.214288,1.98789,0.625496,0.411441,0.528592,0.271792,0.477078,4.0132,1.34905,NB
0.599857,0.170555,0.848018,0.520451,0.316617,0.510126,0.212555,0.395527,3.63935,1.25285,B
1.63597,6.3018,2.13106,4.52649,5.87589,7.14869,9.52317,7.12356,2.62671,6.27542,NB
2.3449,1.33602,2.8873,1.82635,3.77529,2.77453,0.693418,1.71667,1.92777,2.57057,NB
10.1794,7.63345,3.2489,5.58649,5.34552,9.48927,18.3076,10.2796,2.27561,6.4969,B
0.817987,0.349857,4.60353,0.637433,0.594661,1.13567,0.57146,0.962312,1.37837,2.11194,B
1.54509,1.46065,3.0782,1.69266,1.4754,3.42085,8.63811,3.55158,1.37349,2.54373,B
4.67162,0.498546,2.01358,0.837973,0.983601,0.870215,0.320575,1.03571,3.51257,1.63317,NB
1.34513,0.249273,3.56645,0.716217,0.504658,0.533209,0.250885,0.925614,1.70996,1.86137,NB
3.92634,13.0191,2.12372,3.50946,8.3124,11.599,15.8336,11.2175,2.60395,4.7899,NB
9.70678,2.89288,6.57673,3.84131,3.06813,4.6096,7.3349,4.9135,2.05293,4.55723,NB
0.854342,3.79814,3.8583,3.93442,2.11185,4.04869,7.07704,4.66884,2.76487,3.94647,NB
10.652,1.32946,2.62298,2.5927,1.64094,2.27133,1.42168,2.15705,2.74536,2.1455,B
4.28989,5.80982,2.41924,3.00572,6.24555,8.48979,11.5128,6.7525,2.65922,8.59318,NB
8.87062,4.82803,2.18612,8.47762,5.57053,5.1405,9.09109,7.29074,2.03992,3.89501,B
9.67043,6.78942,5.34692,3.29698,7.83024,5.71295,4.78075,5.81465,3.11271,3.57061,NB
7.81632,3.44609,3.39574,4.57662,4.10959,4.27029,4.85393,3.97158,3.50607,4.22388,NB
2.07223,20.8668,2.86344,3.8246,11.583,7.36336,1.53319,9.11342,3.41992,3.52587,NB
1.05429,0.868083,1.13987,0.527613,1.0495,1.02256,0.268307,0.852217,3.01519,1.13875,NB
5.52596,1.66401,5.10279,2.1773,1.67469,3.70246,8.5719,3.57605,1.69533,2.65335,NB
0.836165,0.310498,1.02423,0.635045,0.441978,0.489352,0.212555,0.619794,3.04444,1.18349,NB
8.77973,5.13634,3.12776,8.99329,9.39725,4.972,1.50879,4.95428,2.92904,7.76541,B
5.52596,7.04088,10.6883,7.90942,11.8884,9.89553,12.2864,9.39885,4.15137,7.14346,NB
5.21694,2.62174,5.54883,6.08307,2.57954,2.94304,5.47765,3.71469,7.94026,4.22836,B
3.99905,1.66182,8.29846,2.02689,3.23528,1.78198,0.644635,2.48733,3.5467,2.98446,B
0.7271,0.214288,0.657122,0.563424,0.213757,0.415487,0.209071,0.379216,3.77427,1.07834,NB
1.07247,2.11226,4.8348,4.83685,3.79779,2.80916,0.85719,2.24268,2.48204,4.33351,NB
0.545325,0.218661,1.9989,0.783063,0.488586,0.533209,0.313606,0.591251,2.72423,1.87927,NB
1.67233,0.317058,0.827827,1.11252,0.445192,0.468578,0.261338,0.615717,8.58718,1.49223,B
6.52572,2.31124,1.68502,12.1088,5.13498,3.41623,1.34502,2.96033,1.30848,4.87268,B
2.65391,0.614437,2.7735,0.522838,0.78431,0.750186,0.310122,0.627949,1.71809,1.47433,NB
0,0,0,0,0,0,0,0,0,0,B
3.59914,3.69755,1.37115,5.91595,5.85661,6.64549,8.11194,5.16223,1.91477,6.91974,NB
15.9417,7.58315,5.5837,12.4335,8.1131,5.07126,5.82262,7.46607,3.3484,9.11222,B
2.50849,2.34842,3.56278,3.9941,4.22209,3.00536,0.829314,2.65859,2.86239,3.77644,NB
3.58097,5.83168,2.68723,7.00699,3.78172,4.85428,6.10138,4.49759,2.07893,3.02025,B
12.7242,8.53433,7.08517,8.06937,10.1157,6.54854,2.45658,7.75966,2.84614,6.80564,B
2.38125,2.49055,2.09618,6.50563,2.59079,3.04922,4.78075,3.71061,1.97653,3.86593,B
7.77997,1.87174,5.0771,1.84306,3.94566,2.6268,0.850221,2.44656,2.99731,2.74731,B
5.14423,4.22015,1.34912,8.48717,3.13563,4.98816,10.1434,5.38242,1.85137,3.91067,B
11.7063,7.54161,6.86674,6.60113,7.18736,9.59084,13.5826,8.25305,7.28521,3.83684,B
5.61685,4.1633,7.4945,8.28663,3.36225,5.3921,10.5546,6.77696,2.25936,4.43866,B
1.30878,2.14069,3.55727,2.46379,4.65603,2.63604,0.581914,2.30792,2.81851,2.96656,NB
19.0318,10.5876,6.27203,5.71302,6.9495,10.0525,22.841,11.7802,5.04048,5.74967,B
4.39895,7.74934,1.8337,2.4614,7.43165,4.69501,0.888551,6.53638,2.95992,1.83676,NB
3.072,2.14506,3.42695,3.25162,2.09739,4.33492,6.22334,3.27431,1.50028,2.26631,B
7.03469,2.93005,3.22871,1.48257,5.13498,4.44341,1.10459,3.37217,2.42353,2.34014,B
1.47238,5.6655,1.98238,7.80915,3.52296,6.09382,13.8091,8.13072,2.03017,4.92413,B
6.34395,4.41476,2.15492,1.74757,5.7666,9.51235,10.3142,6.11231,3.38741,2.66901,B
3.3083,1.57217,10.3928,8.87631,3.35742,2.486,1.5297,2.64228,3.8214,4.73621,NB
3.43555,1.78427,11.8098,12.8489,4.16423,1.36649,0.724779,2.785,4.12211,5.84587,NB
2.30854,3.28866,6.66484,1.03135,2.23078,2.45368,0.89552,1.86346,2.62183,2.13208,B
2.27219,1.73835,12.6267,6.67036,3.1276,2.14899,1.09065,2.785,3.23137,5.18141,B
1.4542,2.15162,4.00147,1.76906,2.31757,3.83864,5.38357,3.4211,3.78564,2.40949,NB
3.19924,4.40601,2.3917,7.88793,4.64961,5.74758,9.20957,5.56184,1.67257,6.30898,B
4.63526,0.424202,6.32893,0.892883,1.09771,1.75659,1.42865,1.1458,1.83024,2.24394,NB
0.636212,0.240527,0.822321,0.773514,0.339117,0.390097,0.289214,0.501544,6.00924,1.40721,NB
7.03469,1.04301,10.725,3.50469,1.75345,1.95279,1.13247,2.4751,2.70148,4.49011,NB
5.38054,3.03938,6.49046,1.50167,1.6538,4.03946,8.80188,4.01235,2.33575,2.27526,B
1.39967,1.00803,3.64354,1.00987,1.77595,1.82353,0.728263,1.30891,1.7636,1.87927,B
0.854342,0.220847,1.45558,0.668469,0.421084,0.572449,0.254369,0.497466,3.58409,1.5504,NB
9.61589,7.15895,6.1362,1.85023,6.22787,4.34646,0.989601,3.88595,3.81328,3.05829,B
12.906,14.8143,6.9677,13.1784,15.6701,8.78294,3.53678,11.878,4.13999,6.25752,B
3.70821,15.3478,1.55654,24.1532,7.30469,13.8865,34.3852,19.0301,2.25286,11.8886,B
3.58097,3.62758,11.1197,2.55928,7.26129,4.2749,1.24049,3.82886,3.2525,3.63102,NB
18.9955,21.0658,2.95521,11.7269,20.3953,15.7631,10.8438,17.3705,2.15045,9.69166,B
9.54319,26.9915,1.81351,19.4214,15.5303,20.4789,33.6151,24.959,2.64621,13.6337,B
1.41784,4.59625,1.47577,8.82379,2.32078,5.24899,12.3073,5.75348,9.6616,2.72942,NB
1.23607,1.09549,6.89978,8.63996,1.84827,1.19106,0.599336,1.73705,2.50642,4.29547,B
4.56255,20.6656,2.25404,8.05505,13.5583,16.4972,14.1924,15.2991,2.72261,9.99369,NB
1.58144,0.371723,1.0022,1.2677,0.499837,0.627848,0.334513,0.701346,9.11708,1.81663,NB
7.21647,10.3383,5.39831,15.5705,6.32269,10.9896,28.6288,15.7558,3.14197,13.1929,B
21.7039,8.05765,7.67255,4.15167,7.69684,7.36567,6.61709,8.28159,3.29639,4.37825,NB
4.01723,5.07512,1.77864,6.14514,7.43487,8.42285,11.924,6.82589,2.02042,6.51033,NB
